date,price
17-01-2016 09:30,21.71554208
17-01-2016 10:30,21.18005167
17-01-2016 11:30,21.99736217
17-01-2016 12:30,22.12832583
17-01-2016 13:30,21.967584
17-01-2016 14:30,23.21989075
17-01-2016 15:30,22.73683658
17-01-2016 16:30,24.15686367
17-01-2016 17:30,23.244037
17-01-2016 18:30,25.53303442
17-01-2016 19:30,25.31846017
17-01-2016 20:30,24.64819108
17-01-2016 21:30,23.20688708
17-01-2016 22:30,22.50393233
17-01-2016 23:30,24.25419483
18-01-2016 00:30,22.40211183
18-01-2016 01:30,22.01485667
18-01-2016 02:30,21.86017342
18-01-2016 03:30,21.95102
18-01-2016 04:30,24.25507342
18-01-2016 05:30,24.2403545
18-01-2016 06:30,23.33470825
18-01-2016 07:30,30.3176005
18-01-2016 08:30,33.2819885
18-01-2016 09:30,21.56451575
18-01-2016 10:30,21.2111475
18-01-2016 11:30,18.72025167
18-01-2016 12:30,21.63278658
18-01-2016 13:30,21.593798
18-01-2016 14:30,23.99349058
18-01-2016 15:30,22.67182
18-01-2016 16:30,29.233419
18-01-2016 17:30,27.40472133
18-01-2016 18:30,29.68725575
18-01-2016 19:30,30.03229533
18-01-2016 20:30,28.36571158
18-01-2016 21:30,27.24773225
18-01-2016 22:30,23.64703858
18-01-2016 23:30,23.74157708
19-01-2016 00:30,23.04388475
19-01-2016 01:30,21.338933
19-01-2016 02:30,14.7281505
19-01-2016 03:30,14.98769058
19-01-2016 04:30,21.63716067
19-01-2016 05:30,43.5601085
19-01-2016 06:30,89.85871275
19-01-2016 07:30,178.0386585
19-01-2016 08:30,21.97009783
19-01-2016 09:30,38.53098617
19-01-2016 10:30,90.95943575
19-01-2016 11:30,30.49106392
19-01-2016 12:30,30.50586408
19-01-2016 13:30,25.455353
19-01-2016 14:30,23.99350342
19-01-2016 15:30,22.7233855
19-01-2016 16:30,28.45663183
19-01-2016 17:30,47.84928058
19-01-2016 18:30,30.18557533
19-01-2016 19:30,25.30214392
